MsgID.LOCAL_POSITION,77.8110000,0.0139746,0.4821743,-4.9647813
MsgID.LOCAL_VELOCITY,77.8110000,-0.0129801,-0.0205907,-0.0025641
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924787,4.9640000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,78.0610000,-0.1932492,0.4111303,-4.9641428
MsgID.LOCAL_VELOCITY,78.0610000,-0.0147361,-0.0155712,0.0041726
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924794,4.9650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,78.3110000,-0.1122418,0.5163951,-4.9655643
MsgID.LOCAL_VELOCITY,78.3110000,0.0006192,-0.0096306,-0.0090074
MsgID.GLOBAL_POSITION,0.0000000,-122.3974478,37.7924798,4.9660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,78.5620000,-0.0679701,0.4847890,-4.9665494
MsgID.LOCAL_VELOCITY,78.5620000,0.0077783,-0.0127833,0.0002183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924794,4.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,78.8120000,-0.1083799,0.3874978,-4.9678364
MsgID.LOCAL_VELOCITY,78.8120000,0.0024424,-0.0132853,-0.0001002
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924796,4.9690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.0620000,-0.0948375,0.3844014,-4.9690037
MsgID.LOCAL_VELOCITY,79.0620000,0.0025803,-0.0055202,-0.0037635
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924798,4.9680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.3120000,-0.0635603,0.3464985,-4.9688225
MsgID.LOCAL_VELOCITY,79.3120000,0.0048635,-0.0000554,-0.0029745
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924798,4.9700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.5620000,-0.0634913,0.4716270,-4.9702334
MsgID.LOCAL_VELOCITY,79.5620000,0.0026204,0.0040670,-0.0027172
MsgID.GLOBAL_POSITION,0.0000000,-122.3974475,37.7924799,4.9700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.8120000,-0.0605210,0.5097129,-4.9703698
MsgID.LOCAL_VELOCITY,79.8120000,-0.0000816,-0.0034940,0.0056572
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924809,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0100000
MsgID.LOCAL_POSITION,80.0620000,0.0497585,0.3958630,-4.9715586
MsgID.LOCAL_VELOCITY,80.0620000,-0.0008462,-0.0104880,-0.0101440
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924802,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,80.3120000,-0.0204372,0.3466623,-4.9716702
MsgID.LOCAL_VELOCITY,80.3120000,-0.0092330,-0.0050734,0.0122268
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924786,4.9700000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.5620000,-0.2009052,0.2598914,-4.9704590
MsgID.LOCAL_VELOCITY,80.5620000,-0.0110587,0.0038534,0.0084251
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924796,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0100000
MsgID.LOCAL_POSITION,80.8120000,-0.0940427,0.4122583,-4.9718566
MsgID.LOCAL_VELOCITY,80.8120000,0.0056400,0.0129324,-0.0105986
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924798,4.9730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.0620000,-0.0663990,0.3921688,-4.9735456
MsgID.LOCAL_VELOCITY,81.0620000,0.0086200,0.0088668,-0.0060691
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924800,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.3120000,-0.0503133,0.3878285,-4.9724927
MsgID.LOCAL_VELOCITY,81.3120000,0.0012065,0.0052977,-0.0070648
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924799,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,81.5630000,-0.0598865,0.4127517,-4.9725618
MsgID.LOCAL_VELOCITY,81.5630000,-0.0014911,0.0045248,-0.0233766
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924799,4.9730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,81.8130000,-0.0522801,0.3760773,-4.9732218
MsgID.LOCAL_VELOCITY,81.8130000,-0.0018069,0.0014494,-0.0299528
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,82.0630000,-0.1063367,0.2377997,-4.9728289
MsgID.LOCAL_VELOCITY,82.0630000,-0.0014442,0.0040807,-0.0274368
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924795,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924784,4.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0200000
MsgID.LOCAL_POSITION,82.3130000,-0.2255926,0.3833555,-4.9756174
MsgID.LOCAL_VELOCITY,82.3130000,0.0027958,0.0153621,-0.0237515
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924785,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,0.0000000
MsgID.LOCAL_POSITION,82.5630000,-0.2153242,0.4688862,-4.9798431
MsgID.LOCAL_VELOCITY,82.5630000,0.0158957,0.0116720,-0.0041684
MsgID.GLOBAL_POSITION,0.0000000,-122.3974471,37.7924798,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,82.8130000,-0.0647290,0.5513428,-4.9825482
MsgID.LOCAL_VELOCITY,82.8130000,0.0219027,-0.0002947,0.0163811
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924811,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0300000
MsgID.LOCAL_POSITION,83.0630000,0.0767181,0.4177920,-4.9829640
MsgID.LOCAL_VELOCITY,83.0630000,0.0115580,-0.0112442,0.0359017
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924800,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,83.3130000,-0.0411917,0.4696173,-4.9822888
MsgID.LOCAL_VELOCITY,83.3130000,-0.0089747,-0.0093348,0.0451615
MsgID.GLOBAL_POSITION,0.0000000,-122.3974482,37.7924798,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,83.5630000,-0.0635369,0.4469001,-4.9816566
MsgID.LOCAL_VELOCITY,83.5630000,-0.0105283,-0.0096811,0.0196100
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924794,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.8130000,-0.1128839,0.2601483,-4.9816818
MsgID.LOCAL_VELOCITY,83.8130000,-0.0028207,-0.0073160,0.0077859
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924793,4.9770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,84.0630000,-0.1201883,0.3992388,-4.9773059
MsgID.LOCAL_VELOCITY,84.0630000,0.0032483,0.0060165,-0.0169380
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924807,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,84.3140000,0.0316029,0.2633485,-4.9718714
MsgID.LOCAL_VELOCITY,84.3140000,0.0048969,0.0075472,-0.0541114
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924810,4.9680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1000000
MsgID.LOCAL_POSITION,84.5640000,0.0597748,0.2281908,-4.9684348
MsgID.LOCAL_VELOCITY,84.5640000,-0.0064781,0.0160523,-0.1065007
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924794,4.9680000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0200000,-0.1400000
MsgID.LOCAL_POSITION,84.8140000,-0.1119102,0.3404628,-4.9689517
MsgID.LOCAL_VELOCITY,84.8140000,-0.0172367,0.0245449,-0.1429968
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924786,4.9690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1300000
MsgID.LOCAL_POSITION,85.0640000,-0.2033960,0.3663581,-4.9692016
MsgID.LOCAL_VELOCITY,85.0640000,-0.0064582,0.0196082,-0.1363797
MsgID.GLOBAL_POSITION,0.0000000,-122.3974476,37.7924801,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,-0.1200000
MsgID.LOCAL_POSITION,85.3140000,-0.0319438,0.5025586,-4.9713550
MsgID.LOCAL_VELOCITY,85.3140000,0.0101058,0.0118635,-0.1271567
MsgID.GLOBAL_POSITION,0.0000000,-122.3974473,37.7924806,4.9740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1100000
MsgID.LOCAL_POSITION,85.5640000,0.0225548,0.5279450,-4.9745760
MsgID.LOCAL_VELOCITY,85.5640000,0.0043426,-0.0025123,-0.1119457
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924785,4.9780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0700000
MsgID.LOCAL_POSITION,85.8140000,-0.2093061,0.4093229,-4.9783893
MsgID.LOCAL_VELOCITY,85.8140000,-0.0076349,-0.0112876,-0.0761404
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924796,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,86.0640000,-0.0877118,0.4053048,-4.9825130
MsgID.LOCAL_VELOCITY,86.0640000,0.0046896,-0.0067392,-0.0419400
MsgID.GLOBAL_POSITION,0.0000000,-122.3974477,37.7924804,4.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.3140000,-0.0001653,0.4901833,-4.9873910
MsgID.LOCAL_VELOCITY,86.3140000,0.0080559,-0.0037556,0.0053007
MsgID.GLOBAL_POSITION,0.0000000,-122.3974473,37.7924805,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,86.5640000,0.0048359,0.5303662,-4.9919710
MsgID.LOCAL_VELOCITY,86.5640000,-0.0043103,-0.0091510,0.0281617
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924795,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,0.0700000
MsgID.LOCAL_POSITION,86.8140000,-0.1065572,0.3652379,-4.9942470
MsgID.LOCAL_VELOCITY,86.8140000,-0.0105424,-0.0138760,0.0751764
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924782,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,87.0640000,-0.2494587,0.3408366,-4.9920092
MsgID.LOCAL_VELOCITY,87.0640000,-0.0025695,-0.0047602,0.0860630
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924787,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,87.3150000,-0.1867747,0.3850050,-4.9886727
MsgID.LOCAL_VELOCITY,87.3150000,0.0144055,0.0046400,0.0492990
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924787,4.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,87.5650000,-0.1904767,0.3985334,-4.9872184
MsgID.LOCAL_VELOCITY,87.5650000,0.0199731,0.0054790,0.0273238
MsgID.GLOBAL_POSITION,0.0000000,-122.3974488,37.7924805,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.8150000,0.0136281,0.3940134,-4.9846277
MsgID.LOCAL_VELOCITY,87.8150000,0.0177463,0.0041363,0.0060185
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924804,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,88.0650000,-0.0041418,0.2748532,-4.9826097
MsgID.LOCAL_VELOCITY,88.0650000,0.0035059,0.0045808,-0.0328139
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924786,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0300000
MsgID.LOCAL_POSITION,88.3170000,-0.1983421,0.4043859,-4.9844713
MsgID.LOCAL_VELOCITY,88.3170000,-0.0074405,0.0113288,-0.0345143
MsgID.GLOBAL_POSITION,0.0000000,-122.3974470,37.7924800,4.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,88.5670000,-0.0513551,0.5582138,-4.9876714
MsgID.LOCAL_VELOCITY,88.5670000,0.0045438,0.0060441,-0.0242838
MsgID.GLOBAL_POSITION,0.0000000,-122.3974469,37.7924797,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,88.8170000,-0.0834276,0.5622076,-4.9935760
MsgID.LOCAL_VELOCITY,88.8170000,0.0056457,-0.0098470,0.0181141
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924790,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0700000
MsgID.LOCAL_POSITION,89.0670000,-0.1578135,0.4208100,-4.9994369
MsgID.LOCAL_VELOCITY,89.0670000,0.0013419,-0.0174656,0.0704161
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924799,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.1200000
MsgID.LOCAL_POSITION,89.3170000,-0.0611821,0.3355847,-5.0066495
MsgID.LOCAL_VELOCITY,89.3170000,0.0072803,-0.0109370,0.1235988
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924789,5.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1800000
MsgID.LOCAL_POSITION,89.5670000,-0.1660608,0.3892031,-5.0085416
MsgID.LOCAL_VELOCITY,89.5670000,0.0056061,-0.0000001,0.1818744
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924791,5.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,-0.0100000,0.1800000
MsgID.LOCAL_POSITION,89.8170000,-0.1454882,0.4033053,-5.0099969
MsgID.LOCAL_VELOCITY,89.8170000,0.0521521,-0.0148467,0.1825368
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974474,37.7924810,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,1.0000000,-0.0200000,0.1700000
MsgID.LOCAL_POSITION,90.0670000,0.0642848,0.5186206,-5.0101891
MsgID.LOCAL_VELOCITY,90.0670000,1.0040288,-0.0267889,0.1764358
MsgID.GLOBAL_POSITION,0.0000000,-122.3974472,37.7924849,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,2.3800000,-0.0300000,0.1600000
MsgID.LOCAL_POSITION,90.3170000,0.4943934,0.5412598,-5.0072126
MsgID.LOCAL_VELOCITY,90.3170000,2.3879476,-0.0328502,0.1686755
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924916,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,3.5600000,-0.0300000,0.1300000
MsgID.LOCAL_POSITION,90.5680000,1.2435335,0.4637285,-4.9993877
MsgID.LOCAL_VELOCITY,90.5680000,3.5664918,-0.0389452,0.1318632
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7925009,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,4.6600000,-0.0400000,0.0500000
MsgID.LOCAL_POSITION,90.8180000,2.2727067,0.2362964,-4.9953632
MsgID.LOCAL_VELOCITY,90.8180000,4.6687989,-0.0425014,0.0599083
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7925125,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,5.6900000,-0.0300000,0.0300000
MsgID.LOCAL_POSITION,91.0680000,3.5685678,0.2746407,-4.9962258
MsgID.LOCAL_VELOCITY,91.0680000,5.6970849,-0.0395535,0.0351711
MsgID.GLOBAL_POSITION,0.0000000,-122.3974483,37.7925261,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,6.6500000,-0.0300000,0.0200000
MsgID.LOCAL_POSITION,91.3180000,5.0743632,0.4369116,-4.9948354
MsgID.LOCAL_VELOCITY,91.3180000,6.6569180,-0.0398038,0.0254404
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7925423,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,7.5500000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,91.5680000,6.8720369,0.4034957,-4.9936814
MsgID.LOCAL_VELOCITY,91.5680000,7.5527086,-0.0491719,0.0085837
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7925616,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,8.3100000,-0.0500000,0.0200000
MsgID.LOCAL_POSITION,91.8180000,9.0200672,0.2997034,-4.9928808
MsgID.LOCAL_VELOCITY,91.8180000,8.3170176,-0.0539982,0.0208327
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7925812,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,8.6900000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,92.0680000,11.1998367,0.2120472,-4.9921646
MsgID.LOCAL_VELOCITY,92.0680000,8.6936798,-0.0490646,-0.0041076
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7925997,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,8.7900000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,92.3180000,13.2550077,0.1733167,-4.9919209
MsgID.LOCAL_VELOCITY,92.3180000,8.7906828,-0.0408073,0.0006949
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7926192,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,8.8300000,-0.0300000,0.0000000
MsgID.LOCAL_POSITION,92.5680000,15.4209156,0.3397869,-4.9886436
MsgID.LOCAL_VELOCITY,92.5680000,8.8340778,-0.0351490,0.0029045
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7926391,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,8.8700000,-0.0400000,-0.0400000
MsgID.LOCAL_POSITION,92.8180000,17.6304932,0.4125871,-4.9855051
MsgID.LOCAL_VELOCITY,92.8180000,8.8750820,-0.0470056,-0.0469602
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7926591,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,8.8800000,-0.0500000,-0.0600000
MsgID.LOCAL_POSITION,93.0680000,19.8514347,0.2032996,-4.9812870
MsgID.LOCAL_VELOCITY,93.0680000,8.8876152,-0.0588916,-0.0611331
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7926791,4.9780000
MsgID.LOCAL_VELOCITY,0.0000000,8.9000000,-0.0400000,-0.1200000
MsgID.LOCAL_POSITION,93.3180000,22.0794144,0.1479664,-4.9788861
MsgID.LOCAL_VELOCITY,93.3180000,8.9016390,-0.0494317,-0.1291326
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7926991,4.9770000
MsgID.LOCAL_VELOCITY,0.0000000,8.8900000,-0.0400000,-0.1300000
MsgID.LOCAL_POSITION,93.5680000,24.2994823,0.2361291,-4.9777894
MsgID.LOCAL_VELOCITY,93.5680000,8.8962479,-0.0402802,-0.1330321
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7927192,4.9770000
MsgID.LOCAL_VELOCITY,0.0000000,8.8900000,-0.0400000,-0.1400000
MsgID.LOCAL_POSITION,93.8190000,26.5311146,0.2275847,-4.9774175
MsgID.LOCAL_VELOCITY,93.8190000,8.8944635,-0.0429129,-0.1470403
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7927393,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,8.8800000,-0.0400000,-0.1200000
MsgID.LOCAL_POSITION,94.0690000,28.7689648,0.2856839,-4.9807920
MsgID.LOCAL_VELOCITY,94.0690000,8.8877401,-0.0468140,-0.1238695
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7927580,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,8.8800000,-0.0500000,-0.0900000
MsgID.LOCAL_POSITION,94.3190000,30.8388443,0.3101797,-4.9849653
MsgID.LOCAL_VELOCITY,94.3190000,8.8826437,-0.0556998,-0.0992669
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7927777,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,8.8700000,-0.0600000,-0.0400000
MsgID.LOCAL_POSITION,94.5690000,33.0256882,0.2112163,-4.9897346
MsgID.LOCAL_VELOCITY,94.5690000,8.8742142,-0.0650223,-0.0497658
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7927989,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,8.8700000,-0.0600000,-0.0200000
MsgID.LOCAL_POSITION,94.8190000,35.3839989,0.1712821,-4.9943004
MsgID.LOCAL_VELOCITY,94.8190000,8.8747692,-0.0601887,-0.0210098
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974515,37.7928191,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,8.8700000,-0.0500000,0.0200000
MsgID.LOCAL_POSITION,95.0690000,37.6324120,0.1573710,-5.0012856
MsgID.LOCAL_VELOCITY,95.0690000,8.8718557,-0.0530822,0.0256462
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7928390,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,8.8600000,-0.0400000,0.0700000
MsgID.LOCAL_POSITION,95.3190000,39.8455200,0.1443450,-5.0034928
MsgID.LOCAL_VELOCITY,95.3190000,8.8694544,-0.0493707,0.0710501
MsgID.GLOBAL_POSITION,0.0000000,-122.3974518,37.7928590,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,8.8700000,-0.0400000,0.0700000
MsgID.LOCAL_POSITION,95.5690000,42.0675468,0.1322495,-5.0031571
MsgID.LOCAL_VELOCITY,95.5690000,8.8758812,-0.0474184,0.0780992
MsgID.GLOBAL_POSITION,0.0000000,-122.3974519,37.7928790,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,8.8800000,-0.0400000,0.0700000
MsgID.LOCAL_POSITION,95.8190000,44.2913361,0.1203824,-5.0007267
MsgID.LOCAL_VELOCITY,95.8190000,8.8806572,-0.0459207,0.0757472
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974521,37.7928989,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,8.8800000,-0.0400000,0.0400000
MsgID.LOCAL_POSITION,96.0690000,46.5000000,0.1020411,-4.9986444
MsgID.LOCAL_VELOCITY,96.0690000,8.8891430,-0.0453188,0.0495643
MsgID.LOCAL_POSITION,96.3190000,48.6915398,0.0425573,-4.9954271
MsgID.LOCAL_VELOCITY,96.3190000,8.8914022,-0.0416228,0.0351293
MsgID.GLOBAL_POSITION,0.0000000,-122.3974528,37.7929186,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,8.8900000,-0.0400000,0.0300000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974532,37.7929388,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,8.8900000,-0.0200000,0.0000000
MsgID.LOCAL_POSITION,96.5690000,50.9295540,0.0051944,-4.9913931
